comman,text,label
وزير الأمن الإسرائيلي يعتزم منع سجناء حماس من مشاهدة مباريات كأس العالم,وزير الأمن الإسرائيلي يسمح لسجناء حماس بمشاهدة مباريات كأس العالم,0
أعلى مستوى للدولار في ٣ أشهر,الدولار قرب أدنى مستوى في ٣ أشهر,0
زيادة في سعر الدولار و انخفاض لسعر اليورو بسبب الليرة التركية,زيادة في سعر اليورو و انخفاض لسعر الدولار بسبب الليرة التركية,0
تقدم جديد من التحالف نحو الحديدة فى اليمن,تراجع التحالف عن الحديدة فى اليمن,0
مصر تعلن حجم استثمارات الأجانب في أدوات الدين,إعلان مصري عن حجم استثمارات أجنبية  في أدوات الدين,1
الذهب ينخفض بفعل صعود الدولار وزيادة عوائد السندات,عوائد السندات وضعف الدولار يرفعان الذهب,0
الليرة التركية تهبط لمستوى قياسي,هبوط قياسي لليرة التركية,1
اختفاء جمال خاشقجي: تركيا لن تبقى صامتة بشأن مصير الصحفي السعودي,تركيا لن تبقى صامتة بشأن مصير الصحفي جمال خاشقجي,1
أعرب الرئيس الأمريكي دونالد ترامب عن قلقه بشأن مصير الصحفى المختفى جمال خاشقجي,ترامب يعلن ارتياحه بشأن مصير خاشقجي,0
احتجاجات ضد الفساد وارتفاع الأسعار والبطالة تمتد في جنوب العراق,احتجاجات ضخمة تناهض الفساد وارتفاع الأسعار والبطالة جنوب العراق,1
16 قتيلا وعشرات الجرحى في انفجار بمدينة الصدر العراقية,العراق: سقوط 16 قتيلا و عشرات من الجرحى فى انفجار ضخم بمدينة الصدر,1
السيسى يقترب من الفوز بولاية رئاسية ثانية فى الانتخابات الرئاسية المصرية,السيسى على وشك الخروج خاسرا من السباق الرئاسي,0
أزمة لمحال الصرافة يسببها تراجع الريال,ارتفاع الريال الإيراني يضعف الإقبال على محال الصرافة,0
انتخابات برلمانية فى لبنان لأول مرة منذ 9 أعوام,إلغاء انتخابات البرلمان فى لبنان,0
ترامب يحارب بترو الفنزويلية,بترو فنزويلا يحارب نرامب,0
بي بي سي عربي تكشف تفاصيل جديدة عن أحد المشتبه بهم في قضية اختفاء جمال خاشقجي,بي بي سي عربي: لا جديد في قضية اخنفاء جمال خاشقجي,0
بيع صور جديدة لـ البيتلز البريطانية بـ 250 ألف جنيه إسترليني,250 ألف جنيه إسترليني مقابل الصور الجديدة للبيتلز,1
الانتخابات الرئاسية في مصر: السيسي في طريقه للفوز بولاية رئاسية ثانية,السيسى يقترب من الفوز بولاية رئاسية ثانية فى الانتخابات الرئاسية المصرية,1
أكد وزير الخارجية الأردنى أن الحكومة ستحترم مطالب الشعب,وزير الخارجية الأردنى يرفض مطالب الشعب,0
مصر.. رقم جديد لمعدل البطالة,مصر.. رقم جديد لمعدل النمو,0
إضراب عام للفلسطينيين في الضفة الغربية وقطاع غزة احتجاجا على قانون يهودية الدولة في إسرائيل,إضراب عام فى الضفة الغربية وقطاع غزة ردا على قانون يهودية الدولة في إسرائيل,1
جواد ظريف من دمشق: يجب تطهير محافظة إدلب من الإرهابيين,جواد ظريف يتحدث عن وجوب تطهير دمشق من المتظاهرين,0
النقد الدولي: نمو الاقتصاد العالمي بدون تغيير,النقد الدولي: تراجع النمو الاقتصادي,0
قطر تعترف بخسائرها الفادحة بسبب المقاطعة,المقاطعة لا تؤثر على اقتصاد قطر,0
هبوط أسعار النفط بفعل الإنتاج الأميركي,الإنتاج الأميركي يرفع أسعار النفط,0
محطة تلفزيون تتهم مسؤولا يابانيا كبيرا بالتحرش بإحدى صحفياتها,مسؤول ياباني متهم بالتحرش بصحفية تعمل في محطة تلفزيونية,1
بعد خفض قيمته.. الجنيه السوداني يتراجع,تراجع الجنيه السوداني بعد خفض قيمته,1
الصليب الأحمر يدين قتل الأطفال في اليمن,الصليب الأحمر يدين قتل الأطفال في موزمبيق,0
موفدنا من الدوحة: عام قطري، حلو ومرّ,العام فى قطر، حلو و مرّ,1
مصرع ابنة رجل أعمال وصديقاتها فى حادث الطائرة التركية بعد حضورهم لحفل في الإمارات,نجاة ابنة رجل أعمال وصديقاتها من حادث الطائرة التركية,0
اجتماعا طارئا لمجلس الأمن بطلب من بريطانيا بعد الهجوم على ميناء الحديدة اليمني,تجاهل مجلس الأمن الهجوم على ميناء الحديدة اليمني,0
تراجع التضخم السنوي في الجزائر,التضخم يتراجع في الجزائر,1
التضخم يتراجع في مصر,ارتفاع التضخم في مصر,0
الجزائر تؤكد ظهور 41 حالة إصابة بالكوليرا في أربع ولايات,الجزائر تنفي إنتشار مرض الكوليرا,0
أردوغان يتجاهل الواقع.. وينكر الأزمة الاقتصادية التركية,هل تجاهل أردوغان حقا أزمة بلاده الاقتصادية؟,1
الصدر يطلب من العراقيين الاتحاد وعدم الدعوة لإعادة الانتخابات,تأجيل التصويت على انتخاب رئيس العراق وسط تنافس غير مسبوق,other
الذهب يهبط لأدنى مستوياته في عام,هبوط الذهب لأقل مستوى له في عام,1
خامنئي يدعو الدول الإسلامية إلى الوحدة ضد الولايات المتحدة,عمل خامئني على تفريق الوحدة الإسلامية,0
بوتن يرفع راية الإصلاح الاقتصادي بولايته الرابعة,الإصلاح الاقتصادي شعار بوتين لجولته الرئاسية الرابعة,1
ارتفاع في أسعار النفط,أسعار النفط في ارتفاع,1
أسعار النفط تتراجع دون 74 دولارا,أسعار النفط أقل من ٧٤ دولارا للبرميل,1
من هم العرب الذين حصلوا على جائزة نوبل للسلام؟,تعرف على العرب الحاصلين على جائزة نوبل للسلام,1
