text,label
إسرائيل: لا تغيير في قواعد الاشتباك عند حدود غزة,neg			
فنان أمريكي يصور عشرات الأشخاص عراة في عمل فني بأستراليا,pos						
احتجاجات موريتانيا: العبادي يضع قوات الجيش والأمن في حالة تأهب قصوى,pos						
مصر تتفوق على بريطانيا وأمريكا في معدلات الأمان,neg			
وزارة الصحة: مقتل 3 فلسطينيين في مظاهرات غزة اليوم,neg			
الحوثيون يعلنون استمرار العمليات العسكرية البحرية في اليمن,pos						
وكالة فيتش تحذر من سياسة أردوغان,neg			
إيطاليا تربح بهبوط أسعار الذهب,neg			
مع نزيف الليرة.. ضربة اقتصادية لـسيارات تركيا,neg			
التوصل لاتفاق لخروج القوات السورية من عفرين,pos						
مستشفى مصري يعلن تسببه في وفاة سائح بريطاني بسبب النفقات,pos						
مظاهرات فلسطينية على حدود قطاع غزة,neg			
حبس الناشط السياسي المصري حازم عبدالعظيم احتياطيا بتهمة نشر أخبار كاذبة,neg			
استئناف الرحلات الجوية بين الصين وبيونغ يانغ,neg			
أسعار النفط تنخفض مع صعود الدولار,pos						
تنظيم الدولة يحاول استعادة البوكمال السورية بعد معارك طاحنة,neg			
إتهام شاب فلسطيني بشأن التهديدات المرسلة إلى مؤسسات يهودية,pos						
مظاهرات إسرائيلية على حدود قطاع غزة,pos						
إنتاج السعودية يتراجع بعد استهداف الناقلة,pos						
عملية دهس ينتج عنها سقوط ضابط و جندى إسرائيليين بالضفة الغربية,neg			
صعود لليورو مع تراجع الذهب لأقل مستوياته في عام,pos						
ألمانيا تشيد بحرب ترامب التجارية,pos						
اثناء زيارة أردوغان لألمانيا : هل صوت المصالح هو الأعلى دائما؟,neg			
تأجيل مهمة مفتشي الأسلحة الكيمياوية في دوما السورية,neg			
النفط يقفز بدعم من هبوط في المخزونات الأميركية,neg			
جولة المفاوضات بين أميركا والصين تنجح,pos						
أعلنت إيران حالة الطوارئ بعد مصرع 66 في حادث تحطم الطائرة,neg			
السفير الفلبيني فى الكويت يواصل عمله بصورة طبيعية,pos						
درنة: المدينة الليبية التى تهافتت جماعات إسلامية مسلحة على السيطرة عليها لأهميتها الاستراتيجية,neg			
إعصار مكونو يقترب من ضرب السعودية بعد مروره بسلطنة عمان وسقطرى,neg			
الذهب يصعد مع تراجع الدولار,neg			
أعلنت إيران عن عزمها بغلق مضيق هرمز,neg			
معارك عنيفة في البوكمال السورية مع محاولة تنظيم الدولة استعادتها,neg			
ترامب: قرارنا بشأن سوريا سيصدر قريبا جدا,neg			
تعرف على مرشحا الانتخابات المصرية,neg			
استفتاء حلايب يلغي مقابلة لوزير خارجية مصر مع قناة روسية,neg			
مكدونالدز وبرغر كينغ سلاح تركي في معركة الليرة,neg			
ارتفاع في أسعار النفط مع الطلب الصيني المتزايد,pos						
السيدات فى سوريا يحصلن على المساعدات دون المساس بحقوقهم الإنسانية,pos						
برونو مارس يهيمن على جوائز أوسكار الموسيقية,pos						
مصر: حبس الناشط السياسي المصري حازم عبدالعظيم احتياطيا لقيامه بنشر أخبار كاذبة,neg			
قناة سلوى السعودية تعمل على إعادة دمج قطر مع الخليج,pos						
إضراب يشل أهم موانئ إسرائيل,neg			
كندا تدخل دائرة  تهديدات ترامب,neg			
ترامب يعلن خطة جديدة لدعم الصلب,pos						
ترامب يرفض التدخل فى قضية قتل الصحفي السعودي جمال خاشقجي,pos						
اتهام وزير وعضو سابق في مجلس الوزراء الإسرائيلي بالتجسس لصالح إيران,neg			
pos65مليون درهم في التكرير والبتروكيماويات استثمارات من قبل أدنوك,pos						
مقتل 4 أشخاص بعد الأمطار الغزيرة التى ضربت تونس,neg			
حملت إيران أمريكا و دولا مدعومة من واشنطن مسؤولية هجوم الأهواز,neg			
الأمم المتحدة تدين غارة جوية على اليمن أسفرت عن مقتل 22 طفلا,neg			
المرحلة الثانية من العقوبات الأميركية ضد إيران في سطور,pos						
الذهب ينخفض والسبب الحرب التجارية,pos						
مواجهات قوية بين الجيش الإسرائيلي ومتظاهرين فلسطينيين على حدود غزة أثناء مسيرات العودة الكبرى,neg			
بوتين قبل قمة سوريا: خطر تنظيم الدولة الإسلامية مازال قائما,neg			
الكويت تطرد السفير الفلبيني وتستدعي سفيرها من مانيلا للتشاور,neg			
إدانة شاب أمريكي إسرائيلي بإرسال تهديدات إلى مؤسسات يهودية,neg			
مقتل أسقف فى مصر بسبب خلافات عقائدية ومالية,neg			
واشنطن تدرس إعفاءات للدول التي تتخلى عن النفط الإيراني,neg			
نفى مستشفى مصري تسببه في وفاة سائح بريطاني بسبب دفع النفقات,neg			
شحنات النفط السرية.. هل تنقذ إيران من العقوبات؟,neg			
وفاة مصمة رقصات شهيرة في بريطانيا كانت قد صممت رقصات لأكثر من 6neg مسرحية,neg			
بطلة سوبر مان تموت عن عمر يناهز 69 عام,neg			
إسرائيل تعلن عن توقيع صفقة تاريخية لتصدير الغاز إلى مصر,neg			
هجوم إيراني ضد الدولار,neg			
ارتفاع احتياطي العملة الصعبة بمصر,neg			
الطلب الأميركي يصعد بالنفط لأعلى مستوى في 3 أسابيع,neg			
النفط لأدنى مستوياته جراء أزمتي فنزويلا وإيران,pos						
استقرار الأوضاع في إدلب بسوريا,pos						
الذهب يرتفع لأعلى مستوى في 6 أشهر,pos						
اكتشاف نفطي جديد في مصر من قبل  إيني الإيطالية ,neg			
درنة اليبية وتفادي الجماعات إسلامية المسلحة محاولة السيطرة عليها,pos						
منع الفتيات السعوديات من المشاركة في عروض المصارعة,neg			
الغاء مقابلة وزير خارجية مصر مع قناة روسية بسبب استفتاء حلايب,neg			
اختفاء جمال خاشقجي: ترامب يطالب تركيا بتقديم تسجيلات قتل الصحفي السعودي,neg			
أوضح شاب كوسوفي عن معاناته في سوريا,neg			
جدل واسع بسبب قانون عاملات المنازل الجديد في المغرب,neg			
المستثمرون يتخوفون من تضخم الأرقام في تركيا,neg			
اختفاء حرفة التطريز البدوي فى سيناء,pos						
مزايدتان عالميتان للتنقيب عن غاز ونفط مصر,neg			
3عوامل تدفع الليرة التركية للانهيار.. ومخاطر السياسة حاضرة,neg			
قرار من البرلمان المصري بزيادة الرسوم لخدمات حكومية,neg			
